TRIP ID,Shipment ID,Latitude,Longitude,TIME SLOT,Vehicle_Type_x,Shipments,MST_DIST,TRIP_TIME,Vehicle_Type_y,CAPACITY_UTI,TIME_UTI,COV_UTI
52,826,19.174547,72.968537,07:00:00-09:30:00,3W,3,29.6454330192031,178.2271650960155,3W,0.6,1.1881811006401035,1.9763622012802067
52,1144,19.173146,72.9660462,07:00:00-09:30:00,3W,3,29.6454330192031,178.2271650960155,3W,0.6,1.1881811006401035,1.9763622012802067
53,708,19.1040164,72.8992582,07:00:00-09:30:00,3W,4,8.316541349612846,81.58270674806423,3W,0.8,0.5438847116537615,0.5544360899741897
53,757,19.1045939,72.8998242,07:00:00-09:30:00,3W,4,8.316541349612846,81.58270674806423,3W,0.8,0.5438847116537615,0.5544360899741897
53,887,19.1059471,72.8992222,07:00:00-09:30:00,3W,4,8.316541349612846,81.58270674806423,3W,0.8,0.5438847116537615,0.5544360899741897
53,1110,19.1060089,72.899926,07:00:00-09:30:00,3W,4,8.316541349612846,81.58270674806423,3W,0.8,0.5438847116537615,0.5544360899741897
54,152,19.1627653,72.9433114,07:00:00-09:30:00,4W-EV,5,25.44527992248384,177.22639961241921,4W-EV,0.625,1.1815093307494615,1.2722639961241922
54,176,19.1658511,72.943561,07:00:00-09:30:00,4W-EV,5,25.44527992248384,177.22639961241921,4W-EV,0.625,1.1815093307494615,1.2722639961241922
54,792,19.1627653,72.9433114,07:00:00-09:30:00,4W-EV,5,25.44527992248384,177.22639961241921,4W-EV,0.625,1.1815093307494615,1.2722639961241922
54,851,19.1663651,72.9448417,07:00:00-09:30:00,4W-EV,5,25.44527992248384,177.22639961241921,4W-EV,0.625,1.1815093307494615,1.2722639961241922
54,905,19.1637145,72.9475455,07:00:00-09:30:00,4W-EV,5,25.44527992248384,177.22639961241921,4W-EV,0.625,1.1815093307494615,1.2722639961241922
55,3,19.0581451,72.8343773,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,7,19.119317,72.8626863,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,8,19.032864,72.8384975,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,23,19.0070794,72.8251896,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,24,19.1334302,72.9132679,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,25,19.1355088,72.9083972,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,28,18.9670056,72.8479262,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,29,18.9627487,72.8015339,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,35,19.144887,72.936119,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,39,19.0078015,72.8339686,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,44,19.1163776,72.8479064,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,47,19.1176258,72.9327686,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,50,19.1280021,72.8682474,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,52,19.11011,72.8496466,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,54,19.123245,72.855779,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,58,19.0790368,72.8943565,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,61,19.1086151,72.8896424,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,71,19.1727004,72.9599617,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,73,19.14574,72.933206,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,84,18.953859,72.8213132,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,85,19.0642209,72.829602,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,86,19.1263343,72.8590928,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,87,19.16496,72.966523,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,88,19.0317118,72.8387162,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,90,19.1080173,72.9285956,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,99,18.9395284,72.8244265,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,101,19.168123,72.930923,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,105,19.0966611,72.9239095,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,109,19.1667612,72.9373826,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,111,19.1227164,72.9413159,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,112,19.1568876,72.9406174,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,123,18.9166879,72.8185105,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,127,18.9529229,72.8017963,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,131,18.9638853,72.8130975,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,145,19.071048,72.8389154,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,151,19.114211,72.847538,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,153,18.9681028,72.819329,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,158,19.1374256,72.8679812,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,160,19.1237078,72.9087982,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,169,18.96618,72.807147,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,180,19.1296796,72.938836,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,183,19.1155493,72.937586,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,184,19.0031932,72.8192367,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,186,18.958093,72.8151644,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,194,19.0290618,72.8391144,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,195,18.9955074,72.8313497,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,196,18.9970685,72.8273502,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,206,19.0070388,72.8400779,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,212,19.1762795,72.9426601,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,213,19.1020767,72.9128351,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,219,19.1688274,72.9671406,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,223,18.9679787,72.8081798,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,227,19.0203229,72.8480631,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,236,19.0996072,72.8492878,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,242,19.108206,72.847664,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,246,18.9854394,72.834562,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,253,19.0110391,72.8438714,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,255,19.0051407,72.84036,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,263,19.170457,72.9602813,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,268,18.9897914,72.8126423,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,271,19.0229917,72.8367532,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,275,19.1147031,72.9050153,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,279,19.074682,72.826516,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,282,19.1096837,72.921074,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,284,19.1334302,72.9132679,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,287,18.9487128,72.7976398,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,293,19.0153155,72.8306435,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,302,19.139093,72.8654736,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,312,19.1584893,72.9473908,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,313,19.1653092,72.9359359,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,319,18.9114636,72.8226738,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,323,19.1680214,72.9517994,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,326,18.9584446,72.8250652,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,334,18.9691489,72.8232527,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,343,19.1863962,72.9421189,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,351,19.0155276,72.8273126,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,357,18.9596946,72.8181206,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,358,19.0727182,72.8586848,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,381,19.170631,72.942946,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,382,18.9796759,72.8149487,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,392,18.9733476,72.8166567,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,395,19.0017462,72.8385782,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,408,19.0105081,72.8244067,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,437,19.168134,72.9423656,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,440,19.025794,72.841401,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,460,18.9702112,72.8095518,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,471,19.0523549,72.8251229,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,475,19.1364008,72.9357259,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,489,19.1727319,72.9342681,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,490,19.0103104,72.8362894,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,491,18.9984932,72.830685,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,498,19.0969551,72.8892082,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,500,19.003268,72.813478,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,510,19.1701948,72.9543399,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,511,18.9494227,72.8005068,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,513,18.9587287,72.8135784,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,516,18.9570948,72.7997731,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,521,19.048284,72.825031,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,526,19.1087657,72.8485204,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,529,19.1109729,72.8486006,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,533,19.0977732,72.8845933,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,534,19.0646822,72.8245505,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,537,19.13069,72.9322149,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,538,19.1483617,72.9445966,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,546,19.0553145,72.8376229,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,549,18.9936021,72.8427505,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,552,19.0017749,72.8168869,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,553,18.9652885,72.8446232,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,557,18.9636188,72.8314836,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,562,18.9991818,72.8461472,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,563,19.1007676,72.9178089,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,564,19.1078793,72.8972264,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,565,19.1006879,72.9152346,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,577,19.1868129,72.9425315,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,580,19.115509,72.856889,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,581,18.9126899,72.822314,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,585,18.9255794,72.8305619,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,592,19.1168547,72.8893327,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,599,19.102119,72.9121637,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,607,18.954188,72.8320072,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,615,19.1381425,72.8701429,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,621,19.1701843,72.9633138,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,622,19.1484021,72.9285873,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,630,19.1664464,72.9391827,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,633,19.1079498,72.8615606,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,637,19.0658271,72.837428,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,640,19.061133,72.846583,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,647,19.039606,72.8388778,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,648,18.9719599,72.817066,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,652,18.9607978,72.838757,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,664,18.9734341,72.809582,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,688,19.1355088,72.9083972,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,689,19.1168785,72.8951062,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,693,19.0648971,72.8239955,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,698,19.1821818,72.9445879,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,716,19.0000469,72.8170589,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,746,19.1684546,72.9643775,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,754,18.9664679,72.8126351,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,758,19.0660175,72.8476943,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,760,19.1332308,72.9379736,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,764,18.970378,72.832441,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,769,18.945013,72.7943477,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,771,18.9554072,72.7969625,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,779,19.077214,72.8497137,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,789,19.14568941,72.94194059,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,799,19.1690443,72.9684354,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,811,19.0965263,72.9078749,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,816,18.9593718,72.8386932,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,820,18.938749,72.8245275,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,824,19.0720024,72.8229417,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,837,19.0695673,72.8317691,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,840,19.1340229,72.9299724,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,847,18.9921457,72.846563,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,855,19.1028809,72.8936234,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,858,19.156782,72.9508234,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,865,19.0482325,72.8262301,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,867,18.9560111,72.8306261,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,869,19.1041262,72.858425,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,871,19.1298648,72.9384207,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,886,19.0859585,72.8947295,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,892,19.0773261,72.8671465,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,897,19.1415426,72.9393435,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,901,19.1298029,72.9353985,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,909,18.9764428,72.8407112,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,916,18.998477,72.84309,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,925,18.991866,72.846596,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,929,19.1584893,72.9473908,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,932,19.0600437,72.8366508,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,937,19.1435013,72.9307938,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,941,18.9847203,72.8372542,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,942,19.0929272,72.8653768,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,950,18.948274,72.7948228,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,953,18.997107,72.8259521,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,954,19.0643986,72.8439321,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,957,19.1045341,72.8451631,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,959,19.0097951,72.8348389,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,960,19.1347564,72.9050828,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,961,19.0135897,72.8424627,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,964,18.9793792,72.8209248,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,969,19.0694164,72.8294613,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,970,19.0231102,72.8369976,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,991,19.1174825,72.8497631,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,993,18.9995058,72.8382777,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1003,19.1084211,72.9227196,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1004,18.9526887,72.8213137,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1005,19.0775581,72.8498632,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1006,19.0594362,72.8640495,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1018,19.1702851,72.9366443,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1020,19.1289496,72.930686,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
55,1027,19.1604057,72.9445323,07:00:00-09:30:00,4W,230,232.4891634412031,3462.4458172060154,4W,9.2,23.08297211470677,0.0
